"","MGHBC4_cz","MGHBC4_cro","MGHBC4_fep","MGHBC4_atm","MGHBC4_tzp","MGHBC4_etp","MGHBC4_mem","MGHBC15_cz","MGHBC15_cro","MGHBC15_fep","MGHBC15_atm","MGHBC15_tzp","MGHBC15_etp","MGHBC15_mem","MGHBC19_cz","MGHBC19_cro","MGHBC19_fep","MGHBC19_atm","MGHBC19_tzp","MGHBC19_etp","MGHBC19_mem","MGHBC23_cz","MGHBC23_cro","MGHBC23_fep","MGHBC23_atm","MGHBC23_tzp","MGHBC23_etp","MGHBC23_mem","MGHBC25_cz","MGHBC25_cro","MGHBC25_fep","MGHBC25_atm","MGHBC25_tzp","MGHBC25_etp","MGHBC25_mem","MGHBC34_cz","MGHBC34_cro","MGHBC34_fep","MGHBC34_atm","MGHBC34_tzp","MGHBC34_etp","MGHBC34_mem","MGHBC35_cz","MGHBC35_cro","MGHBC35_fep","MGHBC35_atm","MGHBC35_tzp","MGHBC35_etp","MGHBC35_mem","MGHBC29_cz","MGHBC29_cro","MGHBC29_fep","MGHBC29_atm","MGHBC29_tzp","MGHBC29_etp","MGHBC29_mem","MGHBC32_cz","MGHBC32_cro","MGHBC32_fep","MGHBC32_atm","MGHBC32_tzp","MGHBC32_etp","MGHBC32_mem","MGHBC26_cz","MGHBC26_cro","MGHBC26_fep","MGHBC26_atm","MGHBC26_tzp","MGHBC26_etp","MGHBC26_mem","MGHBC47_cz","MGHBC47_cro","MGHBC47_fep","MGHBC47_atm","MGHBC47_tzp","MGHBC47_etp","MGHBC47_mem","MGHBC50_cz","MGHBC50_cro","MGHBC50_fep","MGHBC50_atm","MGHBC50_tzp","MGHBC50_etp","MGHBC50_mem","MGHBC48_cz","MGHBC48_cro","MGHBC48_fep","MGHBC48_atm","MGHBC48_tzp","MGHBC48_etp","MGHBC48_mem","MGHBC61_cz","MGHBC61_cro","MGHBC61_fep","MGHBC61_atm","MGHBC61_tzp","MGHBC61_etp","MGHBC61_mem","MGHBC62_cz","MGHBC62_cro","MGHBC62_fep","MGHBC62_atm","MGHBC62_tzp","MGHBC62_etp","MGHBC62_mem","MGHBC17kp_cz","MGHBC17kp_cro","MGHBC17kp_fep","MGHBC17kp_atm","MGHBC17kp_tzp","MGHBC17kp_etp","MGHBC17kp_mem"
"KpMero4_R01up_KPN_01226_0.97",2.04480990679336,2.15260612417443,4.31824623698243,0.994467376675342,0.412478569577858,5.27324134555651,4.49562008933441,-0.00613702788540104,-0.133409234428062,-0.384309167674335,-0.598037194581018,0.82823097108044,4.94985573025085,4.13143679610752,0.961586089704837,1.76447227450003,1.9042062409646,1.90011419362172,0.898265789203499,6.26334293988059,5.19017136478595,-0.00803246437365207,1.43940998026195,0.900139429261274,1.2678931686888,0.794163383312902,5.63871110424874,4.70462123432022,0.0332639349165093,NA,NA,NA,0.517712063055269,6.51333358828769,5.47511425324469,-0.254151999233917,-0.28659667302721,0.13224318045899,0.031897478977123,0.168373880888188,5.87526253993837,5.3619278945652,0.746458216071509,3.22951275233986,3.60561043883814,0.764185103666802,0.297685395558831,3.28666087733328,3.69442949248113,1.00044309384719,0.592735474784893,1.13913093922423,2.90369287874575,0.60116269222721,6.31376821957884,5.44008457093228,0.43114151718095,1.60330217000478,0.842850694195833,1.46033881125395,1.3426606920543,4.91285495173449,5.08561214195055,0.443278714813776,0.114021816465092,0.80187696755073,0.556429392069585,0.120480465532968,4.62113606542163,4.7608714085098,0.424345059561107,1.13339823371652,1.11695633587329,1.79564304441108,0.90881410072426,4.94832550456571,3.73913701467164,0.369328363306766,1.46333004373804,1.00671038023632,3.00876146623676,0.703905375299367,5.45266511192328,3.94898104278523,-0.143984511658695,0.0912207625678493,-0.07729972807871,0.0592980662294258,0.149128384841242,1.56497910964595,4.13605840993682,0.914377609708781,0.945900690585592,1.18801875560486,1.88875569569238,0.625516935348272,5.12839107173878,4.20501970245921,0.405191737391122,1.31909421434705,0.768179846670967,0.763666826301282,0.841367476015743,5.7008015486569,4.52764836951785,2.22627544515415,1.50934380384528,3.71402554796165,1.39645574105702,0.963236237556239,4.81877870424888,4.62302002158471
"KpMero4_R02up_KPN_01107_0.97",1.0876663405326,1.92568458904094,2.51659552375183,0.838528526216347,0.22687209731171,3.31967534016274,2.18479227024369,-0.041391600295286,-0.324994457897431,-0.108865193104661,-0.13021255973945,0.184530066097234,4.16949267909985,2.49581218908187,1.29171557575457,1.6424636225378,1.67653302311781,-0.109145732524901,0.623148561424783,3.89719740520179,2.53220768891298,0.73456587399875,1.78412472258233,0.847567568067015,1.16743588464809,1.0596909667002,3.60315743011753,2.6418314536345,-0.299419750749136,0.0353539492326787,0.0292419420742568,0.183008538398987,-0.439893465582415,2.94636660795113,1.52151078931102,-0.0731878654612688,-0.0815921444796793,-0.138917639530516,-0.176102338483802,0.388383983484859,4.41748276907686,3.89188071765254,0.380373902392493,3.34083732454336,3.0542563019111,0.470395198039141,0.0449635875577154,2.39451703479887,2.63710980192207,1.14771867009591,1.78308841748805,1.67304593459952,2.39838175524537,0.803129437727496,5.02396195716087,4.29977294136249,0.193330549186547,0.500279223440545,0.206180519360029,-1.43984795359156,0.263452133130374,1.52503967642104,0.882800124775417,0.888805696521655,1.91595201854253,1.16498542379405,3.31997616808203,1.03257886817056,4.58065433409002,4.25467259969841,1.66948430734632,2.16233113652648,1.92184135111218,2.13716434009539,1.25671618983029,3.6051523750763,1.90050313012073,1.06756734860589,1.4761304436457,1.48675363443936,2.17105184878647,0.588150037103733,3.57994963087401,1.35052477580154,-0.279924258021902,-0.169682133605397,1.19894144657654,-0.231130001301993,-0.289046742078907,0.702980435872982,2.35017900140026,1.50662924284128,2.03356599814701,2.31844559482733,2.49683670251496,1.37658715599449,3.65315690309137,2.25703169034522,1.63949533297244,2.79060873336098,2.3394907410913,1.17075470461606,1.5309922620039,4.19537607472411,2.96149085315008,1.67743953326645,2.70720310958033,2.65084030655299,2.8826400873,1.49960136518846,3.50370017630475,3.17608866314878
"KpMero4_R03up_KPN_02345_0.95",1.11158842514944,0.809400235523808,1.47958532652908,1.73865110222626,0.771780635629738,2.37448292676437,2.31260559877657,-0.186423540982954,-0.168503942483688,-0.0394711405863016,0.221433948550084,1.22118811085333,1.90984646512731,2.96099914063066,1.27658450927477,1.09571355560091,1.42603115657019,1.61500812366436,0.873654654816856,1.8550966000307,2.07706312486842,1.47066472434742,1.70891157220112,1.75742095055281,2.40948519904683,1.65897354906504,2.17979672080517,2.82433282585475,-0.109349845647411,-0.146898666163777,-0.139388755757249,-0.0356974127579257,0.487777040972547,2.22280300686618,2.41270963090385,-0.212656524256618,-0.151176709162525,-0.170967803127331,0.734242648913929,0.501105057936211,2.45809461532619,2.4645512558012,1.27055328128427,1.49662306176241,1.90503253687152,2.32172505632717,0.723319067079541,1.44369750145285,2.34351005073553,1.92562188827219,1.78575675942503,1.97614882369302,2.8405520297163,1.71406043488147,3.0394379449164,3.35252343500781,0.791614008251334,1.34339895376884,0.851512338994445,1.31287235811789,0.861990706170979,1.03251221015499,1.54776062471403,2.70815431945454,2.41363275052045,2.45636325657044,3.50445808206616,2.37638799382074,2.73367550404363,3.28691235495556,1.5780536937918,1.60003508243937,1.77221864107133,2.06644534266805,1.64326646637547,2.67510659581788,2.62686830592366,1.90726003185277,2.35124659193372,2.12273144389459,3.15660933554673,1.97468953696585,2.84830946878927,3.01514618217016,-0.0440164178368273,-0.0652261644949396,1.08659400023485,-0.0670097987838866,-0.0892364323833162,0.967384466585117,1.91747760622125,1.31491260337423,1.57557944471065,1.0799366256264,2.83043968595043,1.19264334217443,1.43570523558511,2.7973013321412,1.83052858102519,1.74136163110309,1.89012416084548,1.74914529481059,2.01994022812752,2.38228957012523,2.80896719967746,1.4484070673552,1.75909749672135,1.93194594851671,2.01872683907547,1.62394539994563,1.75015987660669,2.47553560523582
"KpMero4_R04up_KPN_02742_0.97",0.822095614227861,2.02222026034873,2.48595549980773,0.95509445517497,0.36165498794171,5.12653874843565,2.85200238706621,0.172678428367353,0.0912288635969838,-0.355878006747545,0.120820430760753,0.433167472007719,4.33835161401169,2.94624137011287,2.44421292532467,3.35797307052621,3.66833956983275,1.72221265549078,2.1980072203337,5.78897521577787,4.41415369358833,1.97929698394306,3.28200700851299,2.42095662787773,1.64466399768855,1.85821989811804,5.38581066934006,4.27345841708951,0.137156095237393,-0.220806297666899,-0.25004108713838,-0.336187926011023,1.7707739961685,5.77586801135463,4.52049414597257,0.0422450189919601,0.0366700182124614,0.157101705044011,0.642839748700887,0.730621640900516,5.01719451397511,4.39772425223866,0.645788175777171,3.54767543062339,3.20064464349901,0.839766435752701,0.711648471209681,4.33489563326035,3.72295183218076,1.42268474624168,2.0957840181437,2.00946666947987,2.15812231003806,1.1269875511349,6.02281187335443,4.96905404358182,1.33024153047023,1.57738027100923,1.24996202877348,0.722853191210281,0.971776274782409,4.16328353303494,3.11229611498063,1.47070674920995,2.00137286429044,1.74500540982608,3.48995167177931,0.912429446689593,5.40385300207133,5.058832063816,1.0072207254623,1.85848789514437,1.5343370296207,1.18507107369182,0.775151316341764,3.95696902238773,1.57037448409834,1.22014839181591,1.92072767698402,1.97083843441258,1.41618371256692,1.16054497292662,5.06507934277537,1.94779832077026,-0.1760369696342,0.33853097444589,2.75241121989836,0.0757309475822277,0.0580193462911757,1.91284071973854,3.60570612157708,1.62627295685347,2.41113097436403,2.3939263832771,2.38766622766713,1.27747724975405,5.08523109801153,3.12102747187923,2.9661201287826,4.2994399057262,3.58104294215311,2.51132848002355,2.75343659418392,5.94691120608113,4.45589212500138,1.30291071270905,2.69670255771865,2.35917980353214,1.54064516668973,1.30964878128048,4.47353674777795,3.96881047275223
"KpMero4_R05dn_KPN_02241_0.92",-1.71532116320999,-1.44059229419928,-2.30711382906792,0.690151774316039,-1.24893395537776,-3.7950190598068,-2.38369401103764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.907273985194585,NA,NA,NA,-0.412880098521286,-0.412880098521286,-0.412880098521286,0.723242011339743,-0.412880098521286,-0.412880098521286,-0.412880098521286,NA,NA,NA,NA,NA,NA,NA,0.097651371046515,-0.012953098030089,0.175700648573139,-0.369431798269546,-1.13323099638677,-3.70364830195588,-3.70364830195588,-2.17111538417588,-1.70666701678403,-2.89028265142168,0.525588381372732,-0.863769003669213,-3.74237839884665,-3.74237839884665,NA,NA,NA,NA,NA,NA,NA,NA,0.0859827761676051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.59864999184925,-1.44242097420926,-2.70171543697417,0.771441879141972,-2.39377747761126,-2.9037608050134,-2.9037608050134,-0.423496740621242,-0.423496740621242,-0.423496740621242,1.14158310691915,-0.423496740621242,-0.423496740621242,-0.423496740621242,-0.111702327882077,0.585335472831439,-0.111702327882077,0.949522034037244,0.608813524664144,0.141131834600005,-0.111702327882077,NA,NA,NA,NA,NA,NA,NA,-0.194152332942928,0.0421289287999409,0.177664058001941,0.508433168489671,0.273195371573089,-0.421539345945792,-0.421539345945792,-1.16925038762466,-0.937443996076904,-1.19974360430365,-1.19974360430365,-1.19974360430365,-1.19974360430365,-1.19974360430365
"KpMero4_R06up_KPN_03358_0.92",0.994178193954256,1.53593239754925,1.73830418307168,0.410369351090473,0.387644332103414,2.3048717784014,1.37178779690951,-0.200182679947625,-0.254375362916368,-0.352668095754542,-0.481260635276461,0.31037080733897,1.86829927628474,1.12231523720542,0.955655252240043,1.15463981051233,1.67451955007899,0.0964872858580437,0.200739485627312,3.07063807326546,1.88074234787945,0.750573406667791,1.3977606376549,0.996860007211838,0.57552427229749,0.643629189749017,2.82604969204386,2.002029135961,-0.468441381138245,-0.579638414686625,-0.638639857765993,-0.85763530969752,-0.527255371287476,2.50480881202289,1.42614298088869,0.0128648819618745,-0.12015180010173,-0.122546293607627,-0.273922549133674,0.396575980181789,2.83017115607734,2.4343730646759,0.138350675089325,2.02909197767058,1.48414345054692,0.295219030075343,0.0146875352545298,1.80564122331156,1.43694953580315,0.804636624336866,0.737258086358529,0.995792375383167,0.802333125850486,0.0497459317948708,3.44676258451645,2.78013822688884,0.481383727257294,0.174635927015678,0.207698313384646,-0.505643421980359,0.145564604558386,1.65262818229854,0.665554032807221,0.86198527636764,0.904571930362132,0.944396871546458,2.41619508942557,0.341460070862565,2.69244387213452,2.82871835130497,1.09792038175036,1.24119943049915,1.33943178434261,0.554214628991488,0.435120157353879,2.12875860145925,0.412219246789882,0.232123638299466,0.501332549951602,0.790826261793705,0.741332672442008,-0.242713996375635,2.97122981172309,0.43961494388147,-0.121025440411169,0.0157042840508785,0.331955361679994,-0.106222508336754,-0.197118025638165,0.0149230968996116,0.393215585791053,0.768276407601418,0.724449873492743,1.21058297056297,0.348700746614943,0.34548194604193,2.5614137078611,0.857384095454565,1.00718329455758,1.57564484413788,1.31312532523874,0.435709545041549,0.64408157542278,2.82532111962462,1.48221431007229,1.24764327918463,1.58321112015344,1.8049219636723,0.211500118440772,0.676852997008761,2.50029821725622,2.26664147665892
"KpMero4_R07up_KPN_03934_0.92",-0.558043288693326,-0.177586219210079,-0.534966404705158,-0.155850666027084,-0.454012233716709,-0.0463357641570037,-1.00900895420971,0.0287041762405458,0.0685743609035238,0.230937488239064,0.127669034547042,-0.592347814982547,0.759481862168084,-0.261502712599844,-0.775671475923678,-0.688559506669251,-0.474976139323448,-0.834466485179901,-0.740225373000635,0.341306552835667,-0.426241989092213,-0.878636034293056,-0.548085308243801,-0.878953967749437,-0.530397340798171,-0.830257068530759,0.260254931603286,-0.345039899392317,-0.436282059997304,-0.553641630842343,-0.302611997799698,-0.344089133278851,-1.45708865617564,0.182689145350473,-0.578397127264074,0.070030158015167,0.0754372988649449,-0.012366659172439,0.315276524680444,0.26854116800118,1.4075363181518,0.668377304636578,-0.389819981305626,0.571624902562166,-0.0565669357180662,-0.240839610811799,-0.271976267189166,-0.111466678718489,-0.468886737516536,-1.40938476596948,-1.1729725034971,-1.1431654982856,-0.422124912482613,-1.30728508327568,0.456653512405381,-0.384113346085642,-0.577791117769047,-1.23615062854586,-1.02835297038575,-0.477381968585954,-1.11426234026037,-0.292609168906711,-0.115878601421111,-0.956921573699728,-0.827547307622364,-0.83129566210672,1.02265039965695,-1.13466168326187,0.420713448747137,0.1908147314379,-0.34650250419858,-0.354425579695103,-0.257889881468214,-0.578478471623181,-0.652611929914597,0.0201883768673431,-0.671975674006532,-0.575068913692539,-0.693381731288918,-0.355599607594521,-0.264453489788644,-0.864088987033475,0.638787403324447,-0.615265385071375,-0.0507785263686965,-0.247526800150688,-0.486378344272244,-0.268410931200658,-0.32165787818403,-0.408628060165417,-0.666072890690866,-0.509958184361536,-0.800701177049458,-0.154086233003224,-0.717185054476391,-0.438747227010158,0.253218486041255,-0.988429111918793,-0.199635633664055,-0.125377799606538,0.301860323306438,-0.615295821870066,-0.578987713097336,0.634779830872138,-0.426441660293714,-0.925561849877714,-0.774913790954777,-0.708708348352176,-0.566924389991224,-0.799238706864084,0.107058397704625,-0.603772125599104
"KpMero4_R08dn_KPN_00868_0.92",-1.12445141407234,-0.774373672311505,-1.10267138384907,-0.15783376789047,-0.725702305723517,-4.85286107572935,-0.910245263085102,-0.193997468237759,-0.0282845471194,-1.75120366394952,-0.187608608846615,-1.09917688634017,-0.801940639069485,-1.80875521181926,NA,NA,NA,NA,NA,NA,NA,-2.33041793832931,-2.33041793832931,-2.33041793832931,-1.74888468014592,-2.33041793832931,-2.33041793832931,-2.33041793832931,NA,NA,NA,NA,NA,NA,0.0556110318311878,0.221849862542231,0.300771730266793,0.230437993016655,0.192252349267744,-0.532483272927999,-4.28608766267445,-4.28608766267445,-0.862583600104644,-0.0489931679837003,-0.662560112575696,-0.326630549018024,0.157417117461928,-5.34745109480144,-1.52992114766342,NA,NA,NA,0.520992939816875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5331187467514,-2.76106174301453,-2.61275678635545,-1.22939144634282,-2.76106174301453,-2.66662262275675,-2.76106174301453,-4.07926285569519,-3.76160347021346,-4.07926285569519,-3.03330204156641,-4.07926285569519,-4.07926285569519,-3.17575737722412,-2.91842587017129,-2.91842587017129,-2.91842587017129,-1.90673844435119,-2.91842587017129,-2.91842587017129,-2.91842587017129,-0.619270580714707,0.431519728628623,-3.1332746500034,0.678084967565453,0.101120605202496,0.247742517696059,-0.503446557561482,0.0449012098517166,-0.266630520259631,0.274267625959811,1.55868705877971,0.759705872192584,1.2482721718992,-0.542203709634774,-3.00531454099473,-2.14662666054711,-2.49327193809087,-1.83022952872273,-2.68842676344627,-3.00531454099473,-2.36309758271751,-0.911561361989034,-3.16060916454051,-1.03886494042969,-3.22488761773125,-2.18686711689276,-3.36221417957806,-3.40525769077936
"KpMero4_R09up_KPN_02342_0.97",1.09159289102489,1.81241089495146,1.62276064116676,1.27127311162846,1.01073907699307,3.12504060573652,1.42009703585683,-0.0957430704509131,-0.276812964557939,-0.21009665776578,-0.255586257573282,0.160703942149955,1.92785504684047,0.832862158938801,1.71198316783422,1.88276107228232,2.30985638411031,0.927309794816335,1.66988175365561,2.82746784409281,2.08043535367733,0.985953697261769,1.72307558834774,1.18165161467304,1.11257723525602,1.0749063364799,2.39362459977929,1.79905222375907,-0.561623289509884,-0.624665424260115,-0.663521147693226,-0.863701448266677,-0.523107238330682,2.23182073165675,1.37704181536465,0.118707003159935,-0.108621854010101,0.294965077930354,-0.123521279377223,1.05262102498662,3.30622490249414,2.64905415337191,0.473662321466309,2.06135822771438,1.4043986822636,0.784644827674032,0.434073995090236,2.24530330210309,1.29955741528544,0.791398668660322,1.01933798749246,0.867166861100892,1.33413078730491,0.827698856154725,2.77013814233404,1.93664773346247,-0.00968869209619891,0.310759812636921,-0.0946253969525515,-0.428600941897353,-0.126585199386935,0.0384943630503833,-0.678778040725561,0.722474005976272,0.998450077303765,0.0821991313277981,1.60096185441279,0.568208814510502,1.76196764350091,1.65820776241623,1.28094992338248,1.6026815908951,1.44463213273947,1.29387972404013,1.05381411436482,2.16831930713386,0.628177461687422,1.28985980026613,1.69636063641968,1.65694324137947,1.9938069514153,1.39500174960392,2.94961268620692,1.11335182526406,-0.11956743068778,0.0502825573198616,1.08544002051286,0.063482634153562,-0.184800950525221,0.478416469978987,0.0786937971172594,0.794888960447916,0.994743330533808,0.98702160914451,1.45029184581572,0.701488954573465,1.64312185863293,0.719455185857547,1.36539857987975,2.04171674152046,1.77217749578926,0.951680140290046,1.39689441977428,2.47180155162429,1.50578310295878,1.55227607638282,2.19732302372104,1.93238575028526,1.22109370302115,1.65166870044464,2.85378582836039,2.32353737332223
"KpMero4_R10up_KPN_00833_0.97",0.746140304222516,0.806975320413175,1.99495724032331,1.73918766266923,0.567501609255335,4.81824326497063,3.29555573264708,0.105913181304801,0.279476869538112,0.011665126572953,0.482296580040852,1.22554576729452,5.96238154507633,5.27030361877945,1.5573810297666,1.27790589982219,1.66136399599037,2.46052914747337,1.15561040915904,5.27147050057461,4.18859551298147,0.65171225143301,0.591553635534728,0.976554403249788,2.40540526934125,0.554700399378206,4.38172850929195,3.39187159513815,-0.094003075327246,-0.155365951169724,-0.28840675566114,-0.185462475299301,0.0370424886470986,5.33694898038823,4.32606262649212,0.203403468519958,0.118893302925843,0.0507360876135008,1.15531379385247,0.334310679241274,6.10638766548671,5.39775344751965,0.547294733705033,1.64710923392026,2.22067920264092,1.77762054376871,0.449725774236305,3.7917820607239,3.65714320669688,0.406615627390777,0.0904867393290713,0.520737427052055,1.36365580629966,0.143686340000019,4.72210159505,4.17830973082822,0.849131240076602,1.42094557327744,1.00661407051267,2.20486605788536,0.89594104696894,4.2385732973366,3.42342378030519,2.5163097520095,1.70321249880418,2.66978192493795,2.65421459962838,1.55758035370987,6.02228213334075,5.74795872966291,0.989773397636356,1.28964545800543,1.07415920162919,3.37071656919147,0.990162215092558,4.73646410865645,3.42331460245242,1.14525992370182,1.2751822329834,1.33300021932564,3.29483508235884,1.02078811531268,4.78443383346936,3.25083126251412,-0.0325660561800989,-0.00358496352022552,1.0432037117591,0.340228148820137,0.307432471912074,1.86006418187282,4.28255650296081,1.19815399977452,1.36864024835741,1.01010651164679,2.57367062273519,0.993827238727281,4.91631601257131,4.72574994066922,0.709656100437015,1.1253786145328,0.707992523561936,1.63084069503729,0.809726533719429,4.70405954496001,3.82725785031962,2.13814847075638,1.9829455278896,2.76742080658476,2.69676143066314,1.51592944887796,5.37618568218188,4.59510999688951
